timestamp,outdoor_temp_c,wind_speed_ms,occupancy,electricity_kwh,gas_kwh,indoor_temp_c,boiler_on,outdoor_temp_c_obs,wind_speed_ms_obs,occupancy_obs,electricity_kwh_obs,gas_kwh_obs,indoor_temp_c_obs,indoor_temp_c_z2,indoor_temp_c_z2_obs,indoor_temp_c_z2_smooth,outdoor_temp_c_smooth,indoor_temp_c_smooth
2024-01-01 00:00,6.3,5.94,1,0.0375,0.08,19.95,0,6.257,5.85,1,0.037551,0.081288,19.762,17.966,17.588,17.771,6.269,19.866
2024-01-01 00:30,6.2,6.94,1,0.0375,0.08,19.899,0,6.468,7.21,0,0.037544,0.080931,20.03,17.931,17.953,17.782,6.282,19.872
2024-01-01 01:00,6.1,7.94,1,0.0375,0.08,19.848,0,5.879,7.43,1,0.037211,0.079225,20.21,17.896,17.911,17.783,6.108,19.869
2024-01-01 01:30,6.2,8.33,1,0.0375,0.08,19.798,0,6.112,7.9,1,0.037664,0.079807,19.873,17.862,17.912,17.776,6.164,19.844
2024-01-01 02:00,6.3,8.72,1,0.0375,0.08,19.749,0,6.535,8.16,1,0.03747,0.079016,19.941,17.828,17.795,17.76,6.271,19.818
2024-01-01 02:30,6.3,9.15,1,1.2875,0.08,19.83,0,5.766,8.85,1,1.292955,0.079198,19.813,17.794,17.735,17.742,6.113,19.783
2024-01-01 03:00,6.3,9.58,1,0.0375,0.08,19.78,0,6.334,9.99,1,0.037509,0.080367,19.73,17.76,18.04,17.725,6.304,19.747
2024-01-01 03:30,6.6,9.03,1,0.0375,0.08,19.732,0,6.409,9.39,1,0.037453,0.081869,19.568,17.728,17.508,17.688,6.464,19.712
2024-01-01 04:00,6.9,8.47,1,0.0375,0.08,19.685,0,7.131,9.18,1,0.037089,0.08166,19.522,17.697,17.5,17.662,6.679,19.686
2024-01-01 04:30,6.6,8.08,1,0.0375,0.08,19.637,0,6.37,7.2,1,0.037506,0.080203,19.574,17.665,17.81,17.646,6.442,19.67
2024-01-01 05:00,6.3,7.69,1,0.0375,0.08,19.588,0,6.474,8.85,1,0.037392,0.081073,19.236,17.632,17.902,17.62,6.276,19.661
2024-01-01 05:30,6.0,7.62,1,0.0375,0.08,19.538,0,5.772,7.72,1,0.037364,0.079765,19.17,17.598,17.382,17.576,5.912,19.678
2024-01-01 06:00,5.7,7.56,1,0.0375,0.08,19.487,0,5.53,7.77,1,0.037418,0.079979,19.579,17.562,17.59,17.545,5.689,19.726
2024-01-01 06:30,5.7,7.4,1,0.0375,0.08,19.437,0,5.33,6.76,1,0.037669,0.080305,19.682,17.527,17.521,17.511,5.624,19.784
2024-01-01 07:00,5.7,7.25,1,0.0375,6.680267,20.0,1,6.286,7.07,0,0.037448,6.580891,19.847,17.492,17.456,17.476,5.854,19.848
2024-01-01 07:30,5.6,7.19,1,0.995833,0.08,20.046,0,5.508,7.0,1,0.984003,0.080569,20.157,17.459,17.349,17.442,5.652,19.912
2024-01-01 08:00,5.5,7.14,1,2.120833,0.08,20.21,0,5.312,7.14,1,2.126966,0.07951,20.034,17.427,17.217,17.414,5.593,19.961
2024-01-01 08:30,5.55,7.22,0,0.870833,0.08,20.242,0,5.842,7.91,0,0.871791,0.079032,20.419,17.396,17.397,17.399,5.816,20.005
2024-01-01 09:00,5.6,7.31,0,0.0375,0.08,20.186,0,6.285,7.45,0,0.037579,0.079402,20.569,17.365,17.511,17.383,6.013,20.023
2024-01-01 09:30,5.75,6.96,0,0.0375,0.08,20.132,0,5.87,6.89,0,0.037788,0.08057,20.142,17.335,17.231,17.36,5.938,20.008
2024-01-01 10:00,5.9,6.61,0,0.0375,0.08,20.078,0,5.526,6.71,0,0.037637,0.079397,20.137,17.305,17.547,17.344,5.93,19.984
2024-01-01 10:30,6.35,6.65,0,0.0375,0.08,20.027,0,6.325,6.32,0,0.037772,0.079965,19.804,17.277,17.369,17.316,6.327,19.95
2024-01-01 11:00,6.8,6.69,0,0.0375,0.08,19.977,0,6.955,6.94,0,0.037385,0.079695,19.991,17.251,17.326,17.285,6.727,19.925
2024-01-01 11:30,7.0,5.69,0,0.0375,0.08,19.928,0,6.853,5.43,0,0.037546,0.079763,19.95,17.226,17.523,17.251,6.899,19.897
2024-01-01 12:00,7.2,4.69,0,0.0375,0.08,19.88,0,7.236,4.95,0,0.037309,0.079609,19.958,17.201,16.846,17.2,7.116,19.865
2024-01-01 12:30,7.25,4.67,0,0.0375,0.08,19.833,0,7.3,4.88,0,0.037313,0.080415,19.794,17.177,16.88,17.171,7.213,19.827
2024-01-01 13:00,7.3,4.64,0,0.0375,0.08,19.786,0,7.436,4.62,0,0.037302,0.081347,19.787,17.152,17.282,17.16,7.223,19.791
2024-01-01 13:30,7.25,3.87,0,0.0375,0.08,19.739,0,6.952,4.04,0,0.037501,0.081813,19.367,17.128,17.267,17.142,7.021,19.756
2024-01-01 14:00,7.2,3.11,0,0.0375,0.08,19.692,0,7.108,3.06,0,0.037754,0.078192,20.04,17.103,16.93,17.116,6.887,19.745
2024-01-01 14:30,6.55,2.86,0,0.0375,0.08,19.643,0,6.724,3.36,0,0.037447,0.080162,19.222,17.076,17.476,17.101,6.533,19.715
2024-01-01 15:00,5.9,2.61,0,0.0375,0.08,19.591,0,5.85,3.48,0,0.037083,0.080935,19.846,17.046,17.039,17.063,5.987,19.716
2024-01-01 15:30,5.4,2.97,0,0.0375,0.08,19.538,0,5.366,2.69,0,0.037742,0.079794,19.218,17.014,16.927,17.027,5.579,19.709
2024-01-01 16:00,4.9,3.33,0,0.0375,0.08,19.483,0,5.272,3.56,0,0.037566,0.079626,19.562,16.981,16.961,16.996,5.384,19.733
2024-01-01 16:30,5.15,3.81,0,0.0375,0.08,19.43,0,5.308,4.43,0,0.037509,0.080403,19.546,16.949,16.853,16.968,5.3,19.767
2024-01-01 17:00,5.4,4.28,0,0.0375,0.08,19.378,0,5.054,3.89,0,0.037303,0.079512,19.502,16.917,16.863,16.948,5.208,19.815
2024-01-01 17:30,5.25,4.53,1,0.1625,7.19891,20.0,1,5.203,4.17,1,0.162176,7.145321,19.865,16.885,17.19,16.932,5.27,19.883
2024-01-01 18:00,5.1,4.78,1,0.0375,0.688499,20.0,1,5.398,5.02,1,0.037573,0.688433,20.036,16.856,17.009,16.9,5.398,19.952
2024-01-01 18:30,5.3,5.32,1,1.1,0.08,20.055,0,5.865,4.9,1,1.097801,0.080343,20.212,16.828,16.558,16.862,5.527,20.016
2024-01-01 19:00,5.5,5.86,1,2.15,0.08,20.22,0,4.823,4.91,1,2.169791,0.080072,20.13,16.8,17.081,16.842,5.319,20.067
2024-01-01 19:30,5.6,6.01,1,0.0375,0.08,20.164,0,5.749,5.91,1,0.037686,0.080633,20.126,16.775,17.045,16.808,5.606,20.115
2024-01-01 20:00,5.7,6.17,1,0.0375,0.08,20.109,0,5.659,5.84,1,0.037481,0.080923,20.429,16.749,16.532,16.759,5.751,20.162
2024-01-01 20:30,5.9,6.83,1,1.225,0.08,20.179,0,6.163,7.12,1,1.235516,0.080031,20.077,16.725,16.607,16.724,5.987,20.192
2024-01-01 21:00,6.1,7.5,1,0.975,0.08,20.223,0,6.079,6.87,1,0.976925,0.080019,20.544,16.701,16.411,16.696,6.048,20.229
2024-01-01 21:30,6.2,7.4,1,1.0875,0.08,20.278,0,5.654,7.13,1,1.089196,0.080335,20.125,16.679,17.079,16.686,6.078,20.247
2024-01-01 22:00,6.3,7.31,1,0.0375,0.08,20.224,0,6.47,6.36,1,0.037535,0.080587,20.502,16.657,16.867,16.652,6.532,20.272
2024-01-01 22:30,6.85,6.85,1,1.2875,0.08,20.303,0,7.079,6.51,1,1.295877,0.081523,20.664,16.637,16.226,16.604,7.047,20.283
2024-01-01 23:00,7.4,6.39,1,0.0375,0.08,20.253,0,7.631,5.43,0,0.037486,0.079284,20.58,16.62,16.468,16.579,7.53,20.271
2024-01-01 23:30,7.6,6.11,1,0.0375,0.08,20.204,0,7.96,5.42,1,0.037521,0.079628,20.479,16.603,16.318,16.562,7.913,20.238
2024-01-02 00:00,7.8,5.83,1,0.0375,0.08,20.156,0,7.895,6.74,1,0.037386,0.08134,20.162,16.587,16.63,16.56,8.249,20.191
2024-01-02 00:30,8.85,6.03,1,0.0375,0.08,20.113,0,8.944,6.45,1,0.037648,0.079866,19.986,16.575,16.418,16.553,8.939,20.146
2024-01-02 01:00,9.9,6.22,1,0.0375,0.08,20.073,0,10.269,6.15,1,0.037872,0.081407,20.295,16.567,17.029,16.555,9.624,20.11
2024-01-02 01:30,9.8,6.96,1,0.0375,0.08,20.033,0,9.786,7.2,1,0.037478,0.079312,19.845,16.558,16.41,16.528,9.665,20.064
2024-01-02 02:00,9.7,7.69,1,0.0375,0.08,19.993,0,9.405,8.12,1,0.037497,0.079955,20.215,16.549,16.437,16.507,9.585,20.03
2024-01-02 02:30,9.85,8.08,1,0.0375,0.08,19.953,0,9.756,7.27,1,0.037453,0.08023,19.861,16.54,16.386,16.491,9.686,19.986
2024-01-02 03:00,10.0,8.47,1,0.0375,0.08,19.915,0,9.772,9.36,1,0.03745,0.080654,19.745,16.531,16.641,16.482,9.716,19.949
2024-01-02 03:30,9.85,8.36,1,0.0375,0.08,19.876,0,9.806,8.61,1,0.037762,0.07956,20.103,16.522,16.363,16.463,9.689,19.924
2024-01-02 04:00,9.7,8.25,1,0.0375,0.08,19.837,0,9.581,8.85,0,0.037454,0.080825,19.581,16.513,16.373,16.45,9.547,19.889
2024-01-02 04:30,9.5,7.83,1,0.0375,0.08,19.797,0,9.184,7.95,1,0.037102,0.080289,19.832,16.502,16.385,16.442,9.369,19.873
2024-01-02 05:00,9.3,7.42,1,0.0375,0.08,19.756,0,9.611,7.73,1,0.037323,0.081271,19.758,16.491,16.192,16.437,9.377,19.859
2024-01-02 05:30,9.15,6.44,1,0.0375,0.08,19.715,0,9.182,6.77,0,0.037507,0.080908,19.761,16.479,16.416,16.448,9.151,19.851
2024-01-02 06:00,9.0,5.47,1,0.0375,0.08,19.674,0,8.637,5.83,1,0.037428,0.079118,19.685,16.466,16.758,16.46,8.894,19.85
2024-01-02 06:30,8.7,4.22,1,0.0375,0.08,19.632,0,9.2,4.25,1,0.037655,0.080523,19.858,16.452,16.902,16.454,8.895,19.858
2024-01-02 07:00,8.4,2.97,1,0.0375,4.497747,20.0,1,8.304,2.95,1,0.03762,4.457264,20.094,16.437,16.156,16.421,8.59,19.867
2024-01-02 07:30,8.3,2.97,1,0.0375,0.567594,20.0,1,8.702,2.92,1,0.0377,0.562665,19.955,16.423,16.19,16.403,8.571,19.861
2024-01-02 08:00,8.2,2.97,1,0.0375,0.571838,20.0,1,8.383,2.42,1,0.037492,0.565355,19.991,16.41,16.56,16.399,8.422,19.85
2024-01-02 08:30,8.35,3.14,0,0.0375,0.08,19.955,0,8.018,2.49,0,0.037395,0.079542,20.1,16.396,16.473,16.385,8.311,19.83
2024-01-02 09:00,8.5,3.31,0,0.0375,0.08,19.91,0,8.464,3.74,0,0.037588,0.080443,19.802,16.384,16.09,16.365,8.494,19.792
2024-01-02 09:30,8.7,3.11,0,0.0375,0.08,19.867,0,8.982,3.31,0,0.03739,0.080275,19.487,16.371,16.58,16.363,8.706,19.755
2024-01-02 10:00,8.9,2.92,0,0.0375,0.08,19.824,0,8.5,2.53,0,0.037518,0.079221,20.01,16.36,16.367,16.347,8.643,19.734
2024-01-02 10:30,8.8,2.82,0,0.0375,0.08,19.782,0,8.813,1.84,0,0.037228,0.080647,19.521,16.348,16.27,16.33,8.721,19.695
2024-01-02 11:00,8.7,2.72,0,0.0375,0.08,19.739,0,8.739,3.07,0,0.037667,0.080131,19.651,16.336,16.152,16.317,8.709,19.668
2024-01-02 11:30,8.5,3.06,0,0.0375,0.08,19.696,0,8.671,3.54,0,0.037468,0.07987,19.493,16.322,16.481,16.314,8.666,19.641
2024-01-02 12:00,8.3,3.39,0,0.0375,0.08,19.652,0,8.724,3.51,0,0.037442,0.080061,19.552,16.308,16.403,16.3,8.619,19.624
2024-01-02 12:30,8.4,2.83,0,0.0375,0.08,19.608,0,8.164,3.58,0,0.037504,0.078489,19.607,16.295,16.378,16.28,8.466,19.612
2024-01-02 13:00,8.5,2.28,0,0.0375,0.08,19.566,0,8.871,2.36,0,0.03734,0.080938,19.623,16.281,15.996,16.254,8.615,19.599
2024-01-02 13:30,8.45,2.39,0,0.0375,0.08,19.523,0,8.47,1.17,0,0.037607,0.080059,19.732,16.267,16.479,16.244,8.507,19.585
2024-01-02 14:00,8.4,2.5,0,0.0375,0.08,19.48,0,8.206,2.36,0,0.037512,0.079518,19.221,16.253,16.046,16.219,8.437,19.562
2024-01-02 14:30,8.4,2.64,0,0.0375,0.08,19.438,0,8.817,3.25,0,0.037533,0.080115,19.324,16.239,16.517,16.205,8.598,19.561
2024-01-02 15:00,8.4,2.78,0,0.0375,0.08,19.395,0,8.691,2.65,0,0.037755,0.080563,19.33,16.225,16.159,16.171,8.539,19.574
2024-01-02 15:30,8.25,3.14,0,0.0375,0.08,19.353,0,8.332,2.18,0,0.03789,0.081584,19.391,16.21,16.029,16.139,8.329,19.602
2024-01-02 16:00,8.1,3.5,0,0.0375,0.08,19.31,0,7.84,3.71,0,0.037302,0.081308,19.351,16.194,16.109,16.113,8.116,19.644
