timestamp,outdoor_temp_c,wind_speed_ms,occupancy,electricity_kwh,gas_kwh,indoor_temp_c,boiler_on,outdoor_temp_c_obs,wind_speed_ms_obs,occupancy_obs,electricity_kwh_obs,gas_kwh_obs,indoor_temp_c_obs,indoor_temp_c_z2,indoor_temp_c_z2_obs,indoor_temp_c_z2_smooth,outdoor_temp_c_smooth,indoor_temp_c_smooth
2024-01-01 00:00,6.3,5.94,1,0.0375,0.08,19.895,0,6.257,5.85,1,0.037551,0.081288,19.707,17.918,17.54,17.56,6.269,19.641
2024-01-01 00:30,6.2,6.94,1,0.0375,0.08,19.789,0,6.468,7.21,0,0.037544,0.080931,19.92,17.835,17.857,17.561,6.282,19.636
2024-01-01 01:00,6.1,7.94,1,0.0375,0.08,19.684,0,5.879,7.43,1,0.037211,0.079225,20.046,17.752,17.767,17.544,6.108,19.614
2024-01-01 01:30,6.2,8.33,1,0.0375,0.08,19.581,0,6.112,7.9,1,0.037664,0.079807,19.656,17.671,17.721,17.513,6.164,19.566
2024-01-01 02:00,6.3,8.72,1,0.0375,0.08,19.479,0,6.535,8.16,1,0.03747,0.079016,19.671,17.591,17.558,17.469,6.271,19.511
2024-01-01 02:30,6.3,9.15,1,1.2875,0.08,19.492,0,5.766,8.85,1,1.292955,0.079198,19.475,17.511,17.452,17.419,6.113,19.447
2024-01-01 03:00,6.3,9.58,1,0.0375,0.08,19.391,0,6.334,9.99,1,0.037509,0.080367,19.341,17.433,17.713,17.368,6.304,19.38
2024-01-01 03:30,6.6,9.03,1,0.0375,0.08,19.293,0,6.409,9.39,1,0.037453,0.081869,19.129,17.357,17.137,17.294,6.464,19.317
2024-01-01 04:00,6.9,8.47,1,0.0375,0.08,19.197,0,7.131,9.18,1,0.037089,0.08166,19.034,17.284,17.087,17.231,6.679,19.264
2024-01-01 04:30,6.6,8.08,1,0.0375,0.08,19.101,0,6.37,7.2,1,0.037506,0.080203,19.038,17.209,17.354,17.176,6.442,19.227
2024-01-01 05:00,6.3,7.69,1,0.0375,0.08,19.002,0,6.474,8.85,1,0.037392,0.081073,18.65,17.133,17.403,17.111,6.276,19.201
2024-01-01 05:30,6.0,7.62,1,0.0375,0.08,18.903,0,5.772,7.72,1,0.037364,0.079765,18.535,17.054,16.838,17.027,5.912,19.21
2024-01-01 06:00,5.7,7.56,1,0.0375,0.08,18.801,0,5.53,7.77,1,0.037418,0.079979,18.893,16.974,17.002,16.955,5.689,19.26
2024-01-01 06:30,5.7,7.4,1,0.0375,0.08,18.701,0,5.33,6.76,1,0.037669,0.080305,18.946,16.894,16.888,16.879,5.624,19.334
2024-01-01 07:00,5.7,7.25,1,0.0375,12.08,19.582,1,6.286,7.07,0,0.037448,11.900297,19.429,16.815,16.779,16.804,5.854,19.432
2024-01-01 07:30,5.6,7.19,1,0.995833,5.446705,20.0,1,5.508,7.0,1,0.984003,5.485429,20.111,16.74,16.63,16.73,5.652,19.53
2024-01-01 08:00,5.5,7.14,1,2.120833,0.08,20.078,0,5.312,7.14,1,2.126966,0.07951,19.902,16.666,16.456,16.662,5.593,19.592
2024-01-01 08:30,5.55,7.22,0,0.870833,0.08,20.041,0,5.842,7.91,0,0.871791,0.079032,20.218,16.594,16.595,16.607,5.816,19.634
2024-01-01 09:00,5.6,7.31,0,0.0375,0.08,19.928,0,6.285,7.45,0,0.037579,0.079402,20.311,16.523,16.669,16.553,6.013,19.64
2024-01-01 09:30,5.75,6.96,0,0.0375,0.08,19.817,0,5.87,6.89,0,0.037788,0.08057,19.827,16.454,16.35,16.491,5.938,19.604
2024-01-01 10:00,5.9,6.61,0,0.0375,0.08,19.708,0,5.526,6.71,0,0.037637,0.079397,19.767,16.386,16.628,16.439,5.93,19.554
2024-01-01 10:30,6.35,6.65,0,0.0375,0.08,19.603,0,6.325,6.32,0,0.037772,0.079965,19.38,16.322,16.414,16.374,6.327,19.491
2024-01-01 11:00,6.8,6.69,0,0.0375,0.08,19.503,0,6.955,6.94,0,0.037385,0.079695,19.517,16.262,16.337,16.307,6.727,19.434
2024-01-01 11:30,7.0,5.69,0,0.0375,0.08,19.405,0,6.853,5.43,0,0.037546,0.079763,19.427,16.204,16.501,16.238,6.899,19.373
2024-01-01 12:00,7.2,4.69,0,0.0375,0.08,19.31,0,7.236,4.95,0,0.037309,0.079609,19.388,16.147,15.792,16.153,7.116,19.308
2024-01-01 12:30,7.25,4.67,0,0.0375,0.08,19.216,0,7.3,4.88,0,0.037313,0.080415,19.177,16.092,15.795,16.09,7.213,19.238
2024-01-01 13:00,7.3,4.64,0,0.0375,0.08,19.123,0,7.436,4.62,0,0.037302,0.081347,19.124,16.036,16.166,16.046,7.223,19.172
2024-01-01 13:30,7.25,3.87,0,0.0375,0.08,19.03,0,6.952,4.04,0,0.037501,0.081813,18.658,15.981,16.12,15.995,7.021,19.108
2024-01-01 14:00,7.2,3.11,0,0.0375,0.08,18.938,0,7.108,3.06,0,0.037754,0.078192,19.286,15.926,15.753,15.935,6.887,19.073
2024-01-01 14:30,6.55,2.86,0,0.0375,0.08,18.841,0,6.724,3.36,0,0.037447,0.080162,18.42,15.866,16.266,15.887,6.533,19.025
2024-01-01 15:00,5.9,2.61,0,0.0375,0.08,18.74,0,5.85,3.48,0,0.037083,0.080935,18.995,15.801,15.794,15.815,5.987,19.014
2024-01-01 15:30,5.4,2.97,0,0.0375,0.08,18.636,0,5.366,2.69,0,0.037742,0.079794,18.316,15.732,15.645,15.744,5.579,19.005
2024-01-01 16:00,4.9,3.33,0,0.0375,0.08,18.529,0,5.272,3.56,0,0.037566,0.079626,18.608,15.661,15.641,15.68,5.384,19.039
2024-01-01 16:30,5.15,3.81,0,0.0375,0.08,18.425,0,5.308,4.43,0,0.037509,0.080403,18.541,15.591,15.495,15.618,5.3,19.1
2024-01-01 17:00,5.4,4.28,0,0.0375,0.08,18.324,0,5.054,3.89,0,0.037303,0.079512,18.448,15.524,15.47,15.564,5.208,19.195
2024-01-01 17:30,5.25,4.53,1,0.1625,12.08,19.215,1,5.203,4.17,1,0.162176,11.990076,19.08,15.456,15.761,15.516,5.27,19.337
2024-01-01 18:00,5.1,4.78,1,0.0375,11.047173,20.0,1,5.398,5.02,1,0.037573,11.046116,20.036,15.391,15.544,15.452,5.398,19.496
2024-01-01 18:30,5.3,5.32,1,1.1,0.313922,20.0,1,5.865,4.9,1,1.097801,0.315267,20.157,15.332,15.062,15.383,5.527,19.62
2024-01-01 19:00,5.5,5.86,1,2.15,0.08,20.079,0,4.823,4.91,1,2.169791,0.080072,19.989,15.275,15.556,15.334,5.319,19.711
2024-01-01 19:30,5.6,6.01,1,0.0375,0.52627,20.0,1,5.749,5.91,1,0.037686,0.530432,19.962,15.22,15.49,15.27,5.606,19.785
2024-01-01 20:00,5.7,6.17,1,0.0375,1.472739,20.0,1,5.659,5.84,1,0.037481,1.489727,20.32,15.167,14.95,15.194,5.751,19.848
2024-01-01 20:30,5.9,6.83,1,1.225,0.120437,20.0,1,6.163,7.12,1,1.235516,0.120483,19.898,15.115,14.997,15.132,5.987,19.881
2024-01-01 21:00,6.1,7.5,1,0.975,0.383267,20.0,1,6.079,6.87,1,0.976925,0.383359,20.321,15.065,14.775,15.079,6.048,19.913
2024-01-01 21:30,6.2,7.4,1,1.0875,0.248227,20.0,1,5.654,7.13,1,1.089196,0.249266,19.847,15.017,15.417,15.044,6.078,19.92
2024-01-01 22:00,6.3,7.31,1,0.0375,1.419345,20.0,1,6.47,6.36,1,0.037535,1.429763,20.278,14.97,15.18,14.987,6.532,19.931
2024-01-01 22:30,6.85,6.85,1,1.2875,0.08,20.01,0,7.079,6.51,1,1.295877,0.081523,20.371,14.928,14.517,14.917,7.047,19.92
2024-01-01 23:00,7.4,6.39,1,0.0375,0.08,19.908,0,7.631,5.43,0,0.037486,0.079284,20.235,14.891,14.739,14.872,7.53,19.882
2024-01-01 23:30,7.6,6.11,1,0.0375,0.08,19.81,0,7.96,5.42,1,0.037521,0.079628,20.085,14.855,14.57,14.836,7.913,19.821
2024-01-02 00:00,7.8,5.83,1,0.0375,0.08,19.713,0,7.895,6.74,1,0.037386,0.08134,19.719,14.821,14.864,14.816,8.249,19.744
2024-01-02 00:30,8.85,6.03,1,0.0375,0.08,19.626,0,8.944,6.45,1,0.037648,0.079866,19.499,14.795,14.638,14.794,8.939,19.668
2024-01-02 01:00,9.9,6.22,1,0.0375,0.08,19.547,0,10.269,6.15,1,0.037872,0.081407,19.769,14.777,15.239,14.781,9.624,19.603
2024-01-02 01:30,9.8,6.96,1,0.0375,0.08,19.469,0,9.786,7.2,1,0.037478,0.079312,19.281,14.758,14.61,14.739,9.665,19.528
2024-01-02 02:00,9.7,7.69,1,0.0375,0.08,19.39,0,9.405,8.12,1,0.037497,0.079955,19.612,14.738,14.626,14.706,9.585,19.468
2024-01-02 02:30,9.85,8.08,1,0.0375,0.08,19.313,0,9.756,7.27,1,0.037453,0.08023,19.221,14.72,14.566,14.677,9.686,19.398
