timestamp,outdoor_temp_c,wind_speed_ms,occupancy,electricity_kwh,gas_kwh,indoor_temp_c,boiler_on,outdoor_temp_c_obs,wind_speed_ms_obs,occupancy_obs,electricity_kwh_obs,gas_kwh_obs,indoor_temp_c_obs,indoor_temp_c_z2,indoor_temp_c_z2_obs,indoor_temp_c_z2_smooth,outdoor_temp_c_smooth,indoor_temp_c_smooth
2024-01-01 00:00,6.3,5.94,1,0.0375,0.08,19.91,0,6.257,5.85,1,0.037551,0.081288,19.722,17.931,17.553,17.618,6.269,19.703
2024-01-01 00:30,6.2,6.94,1,0.0375,0.08,19.82,0,6.468,7.21,0,0.037544,0.080931,19.951,17.862,17.884,17.622,6.282,19.702
2024-01-01 01:00,6.1,7.94,1,0.0375,0.08,19.73,0,5.879,7.43,1,0.037211,0.079225,20.092,17.792,17.807,17.61,6.108,19.686
2024-01-01 01:30,6.2,8.33,1,0.0375,0.08,19.641,0,6.112,7.9,1,0.037664,0.079807,19.716,17.724,17.774,17.586,6.164,19.644
2024-01-01 02:00,6.3,8.72,1,0.0375,0.08,19.553,0,6.535,8.16,1,0.03747,0.079016,19.745,17.657,17.624,17.549,6.271,19.597
2024-01-01 02:30,6.3,9.15,1,1.2875,0.08,19.586,0,5.766,8.85,1,1.292955,0.079198,19.569,17.589,17.53,17.508,6.113,19.541
2024-01-01 03:00,6.3,9.58,1,0.0375,0.08,19.499,0,6.334,9.99,1,0.037509,0.080367,19.449,17.523,17.803,17.466,6.304,19.483
2024-01-01 03:30,6.6,9.03,1,0.0375,0.08,19.414,0,6.409,9.39,1,0.037453,0.081869,19.25,17.459,17.239,17.402,6.464,19.428
2024-01-01 04:00,6.9,8.47,1,0.0375,0.08,19.332,0,7.131,9.18,1,0.037089,0.08166,19.169,17.398,17.201,17.349,6.679,19.384
2024-01-01 04:30,6.6,8.08,1,0.0375,0.08,19.248,0,6.37,7.2,1,0.037506,0.080203,19.185,17.335,17.48,17.305,6.442,19.353
2024-01-01 05:00,6.3,7.69,1,0.0375,0.08,19.163,0,6.474,8.85,1,0.037392,0.081073,18.811,17.27,17.54,17.25,6.276,19.332
2024-01-01 05:30,6.0,7.62,1,0.0375,0.08,19.077,0,5.772,7.72,1,0.037364,0.079765,18.709,17.203,16.987,17.177,5.912,19.344
2024-01-01 06:00,5.7,7.56,1,0.0375,0.08,18.989,0,5.53,7.77,1,0.037418,0.079979,19.081,17.135,17.163,17.116,5.689,19.396
2024-01-01 06:30,5.7,7.4,1,0.0375,0.08,18.902,0,5.33,6.76,1,0.037669,0.080305,19.147,17.067,17.061,17.052,5.624,19.467
2024-01-01 07:00,5.7,7.25,1,0.0375,12.08,19.84,1,6.286,7.07,0,0.037448,11.900297,19.687,17.0,16.964,16.987,5.854,19.559
2024-01-01 07:30,5.6,7.19,1,0.995833,1.990634,20.0,1,5.508,7.0,1,0.984003,2.004787,20.111,16.937,16.827,16.924,5.652,19.642
2024-01-01 08:00,5.5,7.14,1,2.120833,0.08,20.103,0,5.312,7.14,1,2.126966,0.07951,19.927,16.874,16.664,16.867,5.593,19.696
2024-01-01 08:30,5.55,7.22,0,0.870833,0.08,20.085,0,5.842,7.91,0,0.871791,0.079032,20.262,16.813,16.814,16.823,5.816,19.736
2024-01-01 09:00,5.6,7.31,0,0.0375,0.08,19.988,0,6.285,7.45,0,0.037579,0.079402,20.371,16.753,16.899,16.779,6.013,19.743
2024-01-01 09:30,5.75,6.96,0,0.0375,0.08,19.893,0,5.87,6.89,0,0.037788,0.08057,19.903,16.694,16.59,16.727,5.938,19.711
2024-01-01 10:00,5.9,6.61,0,0.0375,0.08,19.799,0,5.526,6.71,0,0.037637,0.079397,19.858,16.636,16.878,16.684,5.93,19.666
2024-01-01 10:30,6.35,6.65,0,0.0375,0.08,19.709,0,6.325,6.32,0,0.037772,0.079965,19.486,16.582,16.674,16.629,6.327,19.61
2024-01-01 11:00,6.8,6.69,0,0.0375,0.08,19.623,0,6.955,6.94,0,0.037385,0.079695,19.637,16.53,16.605,16.572,6.727,19.562
2024-01-01 11:30,7.0,5.69,0,0.0375,0.08,19.538,0,6.853,5.43,0,0.037546,0.079763,19.56,16.48,16.777,16.512,6.899,19.508
2024-01-01 12:00,7.2,4.69,0,0.0375,0.08,19.455,0,7.236,4.95,0,0.037309,0.079609,19.533,16.432,16.077,16.435,7.116,19.452
2024-01-01 12:30,7.25,4.67,0,0.0375,0.08,19.374,0,7.3,4.88,0,0.037313,0.080415,19.335,16.384,16.087,16.382,7.213,19.39
2024-01-01 13:00,7.3,4.64,0,0.0375,0.08,19.293,0,7.436,4.62,0,0.037302,0.081347,19.294,16.337,16.467,16.346,7.223,19.332
2024-01-01 13:30,7.25,3.87,0,0.0375,0.08,19.213,0,6.952,4.04,0,0.037501,0.081813,18.841,16.29,16.429,16.303,7.021,19.276
2024-01-01 14:00,7.2,3.11,0,0.0375,0.08,19.132,0,7.108,3.06,0,0.037754,0.078192,19.48,16.242,16.069,16.252,6.887,19.248
2024-01-01 14:30,6.55,2.86,0,0.0375,0.08,19.049,0,6.724,3.36,0,0.037447,0.080162,18.628,16.19,16.59,16.212,6.533,19.205
2024-01-01 15:00,5.9,2.61,0,0.0375,0.08,18.961,0,5.85,3.48,0,0.037083,0.080935,19.216,16.134,16.127,16.149,5.987,19.198
2024-01-01 15:30,5.4,2.97,0,0.0375,0.08,18.871,0,5.366,2.69,0,0.037742,0.079794,18.551,16.075,15.988,16.087,5.579,19.19
2024-01-01 16:00,4.9,3.33,0,0.0375,0.08,18.778,0,5.272,3.56,0,0.037566,0.079626,18.857,16.013,15.993,16.031,5.384,19.222
2024-01-01 16:30,5.15,3.81,0,0.0375,0.08,18.687,0,5.308,4.43,0,0.037509,0.080403,18.803,15.953,15.857,15.978,5.3,19.277
2024-01-01 17:00,5.4,4.28,0,0.0375,0.08,18.598,0,5.054,3.89,0,0.037303,0.079512,18.722,15.895,15.841,15.933,5.208,19.361
2024-01-01 17:30,5.25,4.53,1,0.1625,12.08,19.546,1,5.203,4.17,1,0.162176,11.990076,19.411,15.836,16.141,15.893,5.27,19.485
2024-01-01 18:00,5.1,4.78,1,0.0375,6.54291,20.0,1,5.398,5.02,1,0.037573,6.542284,20.036,15.781,15.934,15.837,5.398,19.614
2024-01-01 18:30,5.3,5.32,1,1.1,0.08,20.002,0,5.865,4.9,1,1.097801,0.080343,20.159,15.73,15.46,15.776,5.527,19.716
2024-01-01 19:00,5.5,5.86,1,2.15,0.08,20.106,0,4.823,4.91,1,2.169791,0.080072,20.016,15.681,15.962,15.734,5.319,19.791
2024-01-01 19:30,5.6,6.01,1,0.0375,0.08,20.007,0,5.749,5.91,1,0.037686,0.080633,19.969,15.633,15.903,15.678,5.606,19.852
2024-01-01 20:00,5.7,6.17,1,0.0375,1.139959,20.0,1,5.659,5.84,1,0.037481,1.153109,20.32,15.586,15.369,15.608,5.751,19.905
2024-01-01 20:30,5.9,6.83,1,1.225,0.08,20.018,0,6.163,7.12,1,1.235516,0.080031,19.916,15.541,15.423,15.552,5.987,19.933
2024-01-01 21:00,6.1,7.5,1,0.975,0.08,20.013,0,6.079,6.87,1,0.976925,0.080019,20.334,15.498,15.208,15.505,6.048,19.961
2024-01-01 21:30,6.2,7.4,1,1.0875,0.08,20.019,0,5.654,7.13,1,1.089196,0.080335,19.866,15.455,15.855,15.477,6.078,19.967
2024-01-01 22:00,6.3,7.31,1,0.0375,0.959931,20.0,1,6.47,6.36,1,0.037535,0.966977,20.278,15.414,15.624,15.425,6.532,19.978
2024-01-01 22:30,6.85,6.85,1,1.2875,0.08,20.03,0,7.079,6.51,1,1.295877,0.081523,20.391,15.378,14.967,15.36,7.047,19.971
2024-01-01 23:00,7.4,6.39,1,0.0375,0.08,19.943,0,7.631,5.43,0,0.037486,0.079284,20.27,15.345,15.193,15.32,7.53,19.937
2024-01-01 23:30,7.6,6.11,1,0.0375,0.08,19.858,0,7.96,5.42,1,0.037521,0.079628,20.133,15.313,15.028,15.288,7.913,19.883
2024-01-02 00:00,7.8,5.83,1,0.0375,0.08,19.775,0,7.895,6.74,1,0.037386,0.08134,19.781,15.283,15.326,15.272,8.249,19.813
2024-01-02 00:30,8.85,6.03,1,0.0375,0.08,19.7,0,8.944,6.45,1,0.037648,0.079866,19.573,15.26,15.103,15.253,8.939,19.745
2024-01-02 01:00,9.9,6.22,1,0.0375,0.08,19.632,0,10.269,6.15,1,0.037872,0.081407,19.854,15.243,15.705,15.243,9.624,19.688
2024-01-02 01:30,9.8,6.96,1,0.0375,0.08,19.564,0,9.786,7.2,1,0.037478,0.079312,19.376,15.226,15.078,15.204,9.665,19.621
2024-01-02 02:00,9.7,7.69,1,0.0375,0.08,19.496,0,9.405,8.12,1,0.037497,0.079955,19.718,15.208,15.096,15.173,9.585,19.568
2024-01-02 02:30,9.85,8.08,1,0.0375,0.08,19.43,0,9.756,7.27,1,0.037453,0.08023,19.338,15.191,15.037,15.147,9.686,19.507
2024-01-02 03:00,10.0,8.47,1,0.0375,0.08,19.365,0,9.772,9.36,1,0.03745,0.080654,19.195,15.175,15.285,15.128,9.716,19.456
2024-01-02 03:30,9.85,8.36,1,0.0375,0.08,19.299,0,9.806,8.61,1,0.037762,0.07956,19.526,15.158,14.999,15.099,9.689,19.421
2024-01-02 04:00,9.7,8.25,1,0.0375,0.08,19.233,0,9.581,8.85,0,0.037454,0.080825,18.977,15.14,15.0,15.077,9.547,19.38
