timestamp,outdoor_temp_c,wind_speed_ms,occupancy,electricity_kwh,gas_kwh,indoor_temp_c,boiler_on,outdoor_temp_c_obs,wind_speed_ms_obs,occupancy_obs,electricity_kwh_obs,gas_kwh_obs,indoor_temp_c_obs,indoor_temp_c_z2,indoor_temp_c_z2_obs,indoor_temp_c_z2_smooth,outdoor_temp_c_smooth,indoor_temp_c_smooth
2024-01-01 00:00,6.3,5.94,1,0.0375,0.08,19.945,0,6.257,5.85,1,0.037551,0.081288,19.757,17.959,17.581,17.739,6.269,19.832
2024-01-01 00:30,6.2,6.94,1,0.0375,0.08,19.89,0,6.468,7.21,0,0.037544,0.080931,20.021,17.917,17.939,17.749,6.282,19.836
2024-01-01 01:00,6.1,7.94,1,0.0375,0.08,19.834,0,5.879,7.43,1,0.037211,0.079225,20.196,17.875,17.89,17.747,6.108,19.829
2024-01-01 01:30,6.2,8.33,1,0.0375,0.08,19.779,0,6.112,7.9,1,0.037664,0.079807,19.854,17.833,17.883,17.736,6.164,19.8
2024-01-01 02:00,6.3,8.72,1,0.0375,0.08,19.725,0,6.535,8.16,1,0.03747,0.079016,19.917,17.793,17.76,17.716,6.271,19.767
2024-01-01 02:30,6.3,9.15,1,1.2875,0.08,19.754,0,5.766,8.85,1,1.292955,0.079198,19.737,17.752,17.693,17.693,6.113,19.724
2024-01-01 03:00,6.3,9.58,1,0.0375,0.08,19.7,0,6.334,9.99,1,0.037509,0.080367,19.65,17.711,17.991,17.671,6.304,19.681
2024-01-01 03:30,6.6,9.03,1,0.0375,0.08,19.647,0,6.409,9.39,1,0.037453,0.081869,19.483,17.672,17.452,17.628,6.464,19.639
2024-01-01 04:00,6.9,8.47,1,0.0375,0.08,19.596,0,7.131,9.18,1,0.037089,0.08166,19.433,17.635,17.438,17.596,6.679,19.607
2024-01-01 04:30,6.6,8.08,1,0.0375,0.08,19.544,0,6.37,7.2,1,0.037506,0.080203,19.481,17.596,17.741,17.574,6.442,19.587
