timestamp,outdoor_temp_c,wind_speed_ms,occupancy,electricity_kwh,gas_kwh,indoor_temp_c,boiler_on,outdoor_temp_c_obs,wind_speed_ms_obs,occupancy_obs,electricity_kwh_obs,gas_kwh_obs,indoor_temp_c_obs,indoor_temp_c_z2,indoor_temp_c_z2_obs,indoor_temp_c_z2_smooth,outdoor_temp_c_smooth,indoor_temp_c_smooth
2024-01-01 00:00,6.3,5.94,1,0.0375,0.08,19.961,0,6.257,5.85,1,0.037551,0.081288,19.773,17.976,17.598,17.817,6.269,19.914
2024-01-01 00:30,6.2,6.94,1,0.0375,0.08,19.923,0,6.468,7.21,0,0.037544,0.080931,20.054,17.952,17.974,17.831,6.282,19.923
2024-01-01 01:00,6.1,7.94,1,0.0375,0.08,19.884,0,5.879,7.43,1,0.037211,0.079225,20.246,17.927,17.942,17.835,6.108,19.924
2024-01-01 01:30,6.2,8.33,1,0.0375,0.08,19.845,0,6.112,7.9,1,0.037664,0.079807,19.92,17.903,17.953,17.833,6.164,19.904
2024-01-01 02:00,6.3,8.72,1,0.0375,0.08,19.807,0,6.535,8.16,1,0.03747,0.079016,19.999,17.879,17.846,17.824,6.271,19.884
2024-01-01 02:30,6.3,9.15,1,1.2875,0.08,19.904,0,5.766,8.85,1,1.292955,0.079198,19.887,17.855,17.796,17.813,6.113,19.856
2024-01-01 03:00,6.3,9.58,1,0.0375,0.08,19.866,0,6.334,9.99,1,0.037509,0.080367,19.816,17.832,18.112,17.803,6.304,19.826
2024-01-01 03:30,6.6,9.03,1,0.0375,0.08,19.828,0,6.409,9.39,1,0.037453,0.081869,19.664,17.809,17.589,17.774,6.464,19.797
2024-01-01 04:00,6.9,8.47,1,0.0375,0.08,19.792,0,7.131,9.18,1,0.037089,0.08166,19.629,17.788,17.591,17.757,6.679,19.777
2024-01-01 04:30,6.6,8.08,1,0.0375,0.08,19.754,0,6.37,7.2,1,0.037506,0.080203,19.691,17.765,17.91,17.75,6.442,19.765
2024-01-01 05:00,6.3,7.69,1,0.0375,0.08,19.717,0,6.474,8.85,1,0.037392,0.081073,19.365,17.742,18.012,17.733,6.276,19.759
2024-01-01 05:30,6.0,7.62,1,0.0375,0.08,19.678,0,5.772,7.72,1,0.037364,0.079765,19.31,17.718,17.502,17.698,5.912,19.776
2024-01-01 06:00,5.7,7.56,1,0.0375,0.08,19.638,0,5.53,7.77,1,0.037418,0.079979,19.73,17.692,17.72,17.676,5.689,19.823
2024-01-01 06:30,5.7,7.4,1,0.0375,0.08,19.599,0,5.33,6.76,1,0.037669,0.080305,19.844,17.667,17.661,17.651,5.624,19.876
2024-01-01 07:00,5.7,7.25,1,0.0375,4.647519,20.0,1,6.286,7.07,0,0.037448,4.578382,19.847,17.642,17.606,17.625,5.854,19.931
2024-01-01 07:30,5.6,7.19,1,0.995833,0.08,20.062,0,5.508,7.0,1,0.984003,0.080569,20.173,17.619,17.509,17.601,5.652,19.991
2024-01-01 08:00,5.5,7.14,1,2.120833,0.08,20.246,0,5.312,7.14,1,2.126966,0.07951,20.07,17.596,17.386,17.582,5.593,20.04
2024-01-01 08:30,5.55,7.22,0,0.870833,0.08,20.294,0,5.842,7.91,0,0.871791,0.079032,20.471,17.574,17.575,17.576,5.816,20.087
2024-01-01 09:00,5.6,7.31,0,0.0375,0.08,20.251,0,6.285,7.45,0,0.037579,0.079402,20.634,17.553,17.699,17.569,6.013,20.109
2024-01-01 09:30,5.75,6.96,0,0.0375,0.08,20.209,0,5.87,6.89,0,0.037788,0.08057,20.219,17.532,17.428,17.555,5.938,20.099
2024-01-01 10:00,5.9,6.61,0,0.0375,0.08,20.167,0,5.526,6.71,0,0.037637,0.079397,20.226,17.512,17.754,17.548,5.93,20.082
2024-01-01 10:30,6.35,6.65,0,0.0375,0.08,20.127,0,6.325,6.32,0,0.037772,0.079965,19.904,17.492,17.584,17.529,6.327,20.056
2024-01-01 11:00,6.8,6.69,0,0.0375,0.08,20.089,0,6.955,6.94,0,0.037385,0.079695,20.103,17.474,17.549,17.506,6.727,20.039
2024-01-01 11:30,7.0,5.69,0,0.0375,0.08,20.051,0,6.853,5.43,0,0.037546,0.079763,20.073,17.457,17.754,17.48,6.899,20.018
2024-01-01 12:00,7.2,4.69,0,0.0375,0.08,20.013,0,7.236,4.95,0,0.037309,0.079609,20.091,17.44,17.085,17.437,7.116,19.993
2024-01-01 12:30,7.25,4.67,0,0.0375,0.08,19.977,0,7.3,4.88,0,0.037313,0.080415,19.938,17.423,17.126,17.417,7.213,19.963
2024-01-01 13:00,7.3,4.64,0,0.0375,0.08,19.94,0,7.436,4.62,0,0.037302,0.081347,19.941,17.406,17.536,17.414,7.223,19.933
2024-01-01 13:30,7.25,3.87,0,0.0375,0.08,19.903,0,6.952,4.04,0,0.037501,0.081813,19.531,17.389,17.528,17.404,7.021,19.904
2024-01-01 14:00,7.2,3.11,0,0.0375,0.08,19.867,0,7.108,3.06,0,0.037754,0.078192,20.215,17.372,17.199,17.386,6.887,19.898
2024-01-01 14:30,6.55,2.86,0,0.0375,0.08,19.828,0,6.724,3.36,0,0.037447,0.080162,19.407,17.353,17.753,17.38,6.533,19.872
2024-01-01 15:00,5.9,2.61,0,0.0375,0.08,19.788,0,5.85,3.48,0,0.037083,0.080935,20.043,17.332,17.325,17.35,5.987,19.875
2024-01-01 15:30,5.4,2.97,0,0.0375,0.08,19.747,0,5.366,2.69,0,0.037742,0.079794,19.427,17.31,17.223,17.322,5.579,19.867
2024-01-01 16:00,4.9,3.33,0,0.0375,0.08,19.704,0,5.272,3.56,0,0.037566,0.079626,19.783,17.286,17.266,17.3,5.384,19.887
2024-01-01 16:30,5.15,3.81,0,0.0375,0.08,19.662,0,5.308,4.43,0,0.037509,0.080403,19.778,17.263,17.167,17.281,5.3,19.914
2024-01-01 17:00,5.4,4.28,0,0.0375,0.08,19.621,0,5.054,3.89,0,0.037303,0.079512,19.745,17.24,17.186,17.268,5.208,19.949
2024-01-01 17:30,5.25,4.53,1,0.1625,4.298024,20.0,1,5.203,4.17,1,0.162176,4.266029,19.865,17.217,17.522,17.261,5.27,19.996
2024-01-01 18:00,5.1,4.78,1,0.0375,0.530577,20.0,1,5.398,5.02,1,0.037573,0.530526,20.036,17.196,17.349,17.237,5.398,20.052
2024-01-01 18:30,5.3,5.32,1,1.1,0.08,20.072,0,5.865,4.9,1,1.097801,0.080343,20.229,17.175,16.905,17.207,5.527,20.109
2024-01-01 19:00,5.5,5.86,1,2.15,0.08,20.258,0,4.823,4.91,1,2.169791,0.080072,20.168,17.156,17.437,17.195,5.319,20.159
2024-01-01 19:30,5.6,6.01,1,0.0375,0.08,20.215,0,5.749,5.91,1,0.037686,0.080633,20.177,17.138,17.408,17.168,5.606,20.208
2024-01-01 20:00,5.7,6.17,1,0.0375,0.08,20.172,0,5.659,5.84,1,0.037481,0.080923,20.492,17.12,16.903,17.126,5.751,20.259
2024-01-01 20:30,5.9,6.83,1,1.225,0.08,20.259,0,6.163,7.12,1,1.235516,0.080031,20.157,17.102,16.984,17.098,5.987,20.295
2024-01-01 21:00,6.1,7.5,1,0.975,0.08,20.318,0,6.079,6.87,1,0.976925,0.080019,20.639,17.086,16.796,17.077,6.048,20.34
2024-01-01 21:30,6.2,7.4,1,1.0875,0.08,20.39,0,5.654,7.13,1,1.089196,0.080335,20.237,17.07,17.47,17.074,6.078,20.366
2024-01-01 22:00,6.3,7.31,1,0.0375,0.08,20.348,0,6.47,6.36,1,0.037535,0.080587,20.626,17.055,17.265,17.046,6.532,20.401
2024-01-01 22:30,6.85,6.85,1,1.2875,0.08,20.443,0,7.079,6.51,1,1.295877,0.081523,20.804,17.042,16.631,17.004,7.047,20.421
2024-01-01 23:00,7.4,6.39,1,0.0375,0.08,20.404,0,7.631,5.43,0,0.037486,0.079284,20.731,17.031,16.879,16.986,7.53,20.417
2024-01-01 23:30,7.6,6.11,1,0.0375,0.08,20.366,0,7.96,5.42,1,0.037521,0.079628,20.641,17.02,16.735,16.974,7.913,20.394
2024-01-02 00:00,7.8,5.83,1,0.0375,0.08,20.328,0,7.895,6.74,1,0.037386,0.08134,20.334,17.01,17.053,16.978,8.249,20.355
2024-01-02 00:30,8.85,6.03,1,0.0375,0.08,20.294,0,8.944,6.45,1,0.037648,0.079866,20.167,17.002,16.845,16.976,8.939,20.317
2024-01-02 01:00,9.9,6.22,1,0.0375,0.08,20.263,0,10.269,6.15,1,0.037872,0.081407,20.485,16.998,17.46,16.983,9.624,20.289
2024-01-02 01:30,9.8,6.96,1,0.0375,0.08,20.231,0,9.786,7.2,1,0.037478,0.079312,20.043,16.993,16.845,16.96,9.665,20.249
2024-01-02 02:00,9.7,7.69,1,0.0375,0.08,20.2,0,9.405,8.12,1,0.037497,0.079955,20.422,16.988,16.876,16.945,9.585,20.221
2024-01-02 02:30,9.85,8.08,1,0.0375,0.08,20.169,0,9.756,7.27,1,0.037453,0.08023,20.077,16.983,16.829,16.933,9.686,20.181
2024-01-02 03:00,10.0,8.47,1,0.0375,0.08,20.138,0,9.772,9.36,1,0.03745,0.080654,19.968,16.978,17.088,16.928,9.716,20.148
2024-01-02 03:30,9.85,8.36,1,0.0375,0.08,20.107,0,9.806,8.61,1,0.037762,0.07956,20.334,16.973,16.814,16.913,9.689,20.126
